start_date,personal_info,end_date,salary,duration,student_id,high_perc,high_spec,mba_spec,second_perc,degree_perc,placed,experience_years,employability_perc,mba_perc,work_experience,degree_type,smell
,Casey Gallegos,2020-04-23,,3.0,186544723,63.28,Commerce,Mkt&HR,68.82,76.34,True,1,85.43,68.87,False,Comm&Mgmt,False
2020-01-01,"Maria Jones, 2003-12-17, F",,,3.0,758755330,65.71,Science,Mkt&HR,65.85,66.88,True,1,86.36,60.52,False,Comm&Mgmt,True
,"John Jones, 2000-07-29, M",2020-06-04,23494.0,3.0,679599511,72.38,Science,Mkt&Fin,87.93,77.77,True,1,82.12,62.74,False,Sci&Tech,True
2020-06-01,Brittany Evans,,,3.0,166304198,62.69,Commerce,Mkt&HR,61.77,65.44,True,1,95.5,61.86,False,Comm&Mgmt,False
,"Derrick Cook, 2000-08-13, M",,25783.0,,648532609,58.32,Science,Mkt&Fin,64.29,71.12,True,1,79.99,57.71,False,Comm&Mgmt,True
2020-01-01,"Jerry Snyder, 2005-07-23, M",2020-04-07,28919.0,3.0,409531144,66.86,Commerce,Mkt&Fin,59.96,74.0,True,1,75.29,72.36,True,Sci&Tech,True
2020-01-18,"Trevor Smith, 2005-12-16, M",2020-07-15,,,868648618,63.75,Science,Mkt&Fin,63.53,65.31,True,1,81.48,60.2,True,Sci&Tech,True
2020-01-06,Eric Wallace,2020-10-25,28387.0,6.0,980542394,62.56,Science,Mkt&Fin,77.96,63.11,True,1,87.62,59.86,False,Comm&Mgmt,False
2020-01-02,"Jeffrey Archer, 1999-04-11, M",2020-04-17,27627.0,3.0,70794031,53.67,Science,Mkt&Fin,62.76,65.93,True,1,63.93,56.77,False,Comm&Mgmt,True
2020-05-04,"Jasmine Flores, 2002-12-02, F",2021-01-26,,12.0,117807853,68.23,Commerce,Mkt&Fin,73.41,66.34,False,2,65.73,58.69,False,Sci&Tech,True
,Michael Vincent,,33708.0,3.0,334984051,75.0,Commerce,Mkt&HR,61.58,62.95,True,1,68.91,62.23,False,Comm&Mgmt,False
2020-01-11,Mary Parsons,,24672.0,3.0,361975649,68.86,Science,Mkt&HR,70.47,64.02,False,1,85.32,71.2,False,Sci&Tech,False
2020-01-01,Megan Barrera,,31658.0,,934013703,56.68,Science,Mkt&HR,60.07,74.57,False,1,59.47,62.79,False,Comm&Mgmt,False
,Jennifer Vargas,,34673.0,3.0,226821171,56.54,Science,Mkt&Fin,70.65,58.47,True,1,62.01,65.34,False,Comm&Mgmt,False
,Dylan Bowers,2020-03-23,33560.0,3.0,840212884,79.43,Commerce,Mkt&Fin,79.57,75.65,True,1,75.5,71.62,False,Comm&Mgmt,False
2020-03-04,Guy Wang,2020-05-19,,3.0,117201300,83.64,Commerce,Mkt&Fin,73.54,75.66,True,1,85.49,64.42,True,Comm&Mgmt,False
2020-03-09,Cody Dixon,2020-07-15,24382.0,3.0,420155818,50.77,Science,Mkt&HR,52.13,56.04,True,1,61.67,52.41,True,Sci&Tech,False
2020-01-10,"Olivia Hebert, 1998-12-24, F",2020-12-02,23025.0,6.0,9242159,77.88,Science,Mkt&Fin,87.54,71.75,True,1,85.64,64.01,False,Sci&Tech,True
2020-02-29,"Ashley Jones, 2003-09-21, F",2020-11-30,20865.0,,765008503,57.38,Science,Mkt&HR,51.76,61.36,False,1,60.89,58.6,True,Comm&Mgmt,True
,Charles Adkins,2020-09-30,,,952105174,41.76,Commerce,Mkt&Fin,58.97,51.91,False,1,50.19,56.42,True,Sci&Tech,False
2020-01-21,Heather Hunter,,21328.0,,873817019,66.97,Commerce,Mkt&Fin,48.94,56.9,True,1,87.48,54.21,True,Comm&Mgmt,False
2020-01-01,Tyler Mitchell,2020-05-29,24785.0,6.0,128540649,78.72,Science,Mkt&Fin,74.18,75.53,True,1,75.95,66.82,False,Sci&Tech,False
2020-01-01,Erika Rogers,,22398.0,,239118827,64.65,Commerce,Mkt&Fin,84.27,71.57,True,1,67.88,72.06,True,Comm&Mgmt,False
2020-05-06,Henry Collins,2020-06-10,,3.0,331412113,51.3,Science,Mkt&HR,53.99,69.54,True,1,73.82,60.48,False,Comm&Mgmt,False
2020-02-03,"John Reyes, 2005-06-13, M",2020-04-21,,3.0,293793283,47.55,Science,Mkt&HR,52.98,54.11,False,1,76.91,54.71,True,Comm&Mgmt,True
,Tyler Johnson,,,3.0,8168240,58.16,Commerce,Mkt&HR,52.63,52.54,False,1,57.45,57.73,False,Sci&Tech,False
,Kristen Douglas,2020-04-22,,,493340627,69.27,Commerce,Mkt&HR,42.97,52.76,False,1,57.95,56.82,False,Sci&Tech,False
2020-01-07,"Keith Frank, 2001-02-22, M",,29006.0,6.0,306592860,61.69,Science,Mkt&Fin,49.27,55.66,False,1,74.8,70.67,True,Comm&Mgmt,True
2020-07-27,"Shelby Smith, 2003-08-16, F",,27010.0,3.0,535335439,67.34,Science,Mkt&Fin,72.29,66.41,False,1,85.16,56.86,False,Sci&Tech,True
2020-01-01,Caleb Edwards,2020-06-15,20000.0,,248878856,56.83,Commerce,Mkt&HR,75.26,71.41,True,1,56.72,51.21,False,Comm&Mgmt,False
2020-05-02,Bobby Bowman,,,3.0,127461741,64.76,Science,Mkt&Fin,70.87,74.23,True,1,97.13,62.07,True,Sci&Tech,False
,Ricky Guzman,2020-09-01,,,20315046,80.86,Commerce,Mkt&Fin,58.48,71.28,True,1,95.88,70.95,True,Comm&Mgmt,False
,"Andrea Mccoy, 2001-03-11, F",,,,280541170,61.75,Commerce,Mkt&HR,54.09,65.8,False,1,52.37,65.55,False,Comm&Mgmt,True
,"Billy Nguyen, 2004-09-06, M",,30131.0,3.0,349823504,49.37,Science,Mkt&Fin,60.75,62.92,False,1,93.54,56.27,True,Comm&Mgmt,True
2020-01-12,Gregory Rodriguez,2020-10-17,20000.0,12.0,728055581,56.89,Commerce,Mkt&Fin,77.74,67.08,True,1,60.51,63.78,True,Comm&Mgmt,False
2020-05-17,"Emma Powell, 2002-08-25, F",2020-12-05,35344.0,,498762953,84.4,Arts,Mkt&Fin,79.88,82.74,True,1,90.84,74.21,False,Sci&Tech,True
,Samantha Oconnell,2020-08-29,26055.0,12.0,436663686,63.71,Science,Mkt&Fin,80.87,64.91,False,1,87.39,67.48,False,Comm&Mgmt,False
2020-01-01,"Monica Boyd, 2003-08-18, F",2020-06-26,40204.0,,656458207,69.74,Commerce,Mkt&HR,52.9,59.82,True,1,80.33,56.03,True,Comm&Mgmt,True
,Robert Tapia,2020-06-26,26386.0,3.0,943904544,78.7,Commerce,Mkt&HR,72.21,65.97,True,1,59.69,68.53,True,Comm&Mgmt,False
,"Matthew Burke, 1999-11-20, M",2020-04-16,36260.0,3.0,945440737,92.58,Commerce,Mkt&Fin,84.64,78.14,True,1,68.81,64.38,False,Comm&Mgmt,True
2020-01-01,Joseph Wright,2020-08-31,29311.0,,444683823,83.56,Commerce,Mkt&Fin,85.3,74.9,True,2,72.91,66.31,True,Sci&Tech,False
,"Alyssa Smith, 2002-04-17, F",2020-12-12,,,203094824,71.25,Commerce,Mkt&Fin,63.97,60.29,True,1,55.19,53.29,False,Comm&Mgmt,True
2020-01-01,Guy Keller,2020-04-05,,3.0,126797724,65.78,Commerce,Mkt&HR,51.79,62.44,True,1,56.85,63.66,False,Comm&Mgmt,False
2020-01-03,Daniel Duarte,2020-11-20,38090.0,12.0,100300465,59.9,Science,Mkt&HR,78.67,73.06,False,1,86.29,76.33,False,Sci&Tech,False
2020-01-05,"Jessica Fernandez, 2000-11-06, F",,28453.0,6.0,574912846,50.8,Science,Mkt&HR,46.87,61.09,False,1,57.7,63.11,False,Comm&Mgmt,True
2020-01-10,Sally Taylor,2020-12-26,32897.0,,675575011,61.78,Commerce,Mkt&Fin,74.14,66.11,False,1,84.56,54.23,False,Comm&Mgmt,False
2020-07-27,Tina Marsh,2021-01-10,22808.0,,660632767,60.3,Arts,Mkt&HR,70.75,63.77,True,1,67.37,69.28,False,Sci&Tech,False
,"Michael Villarreal, 2006-02-07, M",2020-08-23,24876.0,6.0,701034186,51.58,Commerce,Mkt&Fin,51.18,62.91,False,1,93.71,52.07,False,Comm&Mgmt,True
2020-07-25,Kathryn Rhodes,2020-07-25,30216.0,3.0,457622201,79.95,Commerce,Mkt&Fin,83.97,74.38,True,1,64.65,75.84,False,Comm&Mgmt,False
2020-07-13,Lisa Alvarado,2020-10-31,21991.0,3.0,581224336,71.18,Science,Mkt&HR,67.22,61.78,True,1,85.44,54.82,False,Comm&Mgmt,False
2020-01-01,Aaron Morrison,2020-08-20,,12.0,678969433,60.22,Science,Mkt&Fin,71.67,71.3,False,1,97.7,74.74,False,Sci&Tech,False
2020-01-01,"George Obrien, 2005-05-19, M",2020-07-25,,,200894257,69.19,Science,Mkt&HR,63.56,68.65,False,1,89.9,64.77,False,Sci&Tech,True
2020-01-01,Kenneth Moore,2020-10-16,20058.0,,231613920,52.3,Commerce,Mkt&HR,55.31,50.7,True,1,67.04,53.56,False,Others,False
,"Jason Dean, 2006-07-03, M",,25172.0,12.0,369776740,56.98,Science,Mkt&HR,64.79,65.0,False,1,66.52,57.62,False,Comm&Mgmt,True
2020-03-23,Frank Gonzalez,,28439.0,3.0,336893897,80.94,Commerce,Mkt&HR,81.61,63.81,True,1,74.82,66.49,True,Comm&Mgmt,False
2020-01-09,Ethan Sanchez,2020-07-11,35101.0,3.0,648670464,48.26,Science,Mkt&Fin,56.3,69.42,True,1,73.0,58.49,True,Sci&Tech,False
2020-01-01,"Timothy Werner, 2001-04-05, M",,23362.0,,230672662,58.46,Commerce,Mkt&Fin,51.53,50.0,False,1,60.37,51.67,False,Sci&Tech,True
2020-04-13,"Amanda Willis, 2005-02-15, F",2020-12-25,,,21060907,72.9,Commerce,Mkt&Fin,61.57,59.17,True,1,55.38,67.01,True,Comm&Mgmt,True
2020-01-03,Christopher Johnson,2021-01-13,22278.0,12.0,502221977,57.2,Commerce,Mkt&Fin,44.65,53.77,True,1,60.8,52.42,False,Comm&Mgmt,False
2020-01-19,"Paul Skinner, 2006-04-13, M",2020-10-09,,,274392767,62.2,Science,Mkt&Fin,65.68,73.62,True,1,74.83,63.31,False,Comm&Mgmt,True
2020-07-15,Cody Merritt,2020-10-14,,,758346200,79.03,Science,Mkt&HR,74.29,68.75,False,1,91.11,61.7,True,Comm&Mgmt,False
2020-02-15,Angela Freeman,2020-09-25,25457.0,,578400035,54.84,Commerce,Mkt&HR,56.15,67.45,False,1,86.07,55.59,True,Sci&Tech,False
,"Gregory Cortez, 2004-06-24, M",2020-08-05,32674.0,3.0,179976763,59.73,Arts,Mkt&Fin,63.61,70.98,True,1,72.18,63.09,False,Sci&Tech,True
,"David Evans, 2005-09-16, M",2020-08-28,34091.0,,746028306,67.02,Science,Mkt&HR,73.43,64.54,True,1,91.01,64.85,False,Comm&Mgmt,True
,Patricia Long,2020-10-24,25702.0,3.0,389187476,63.83,Commerce,Mkt&Fin,59.7,72.77,True,1,56.23,55.16,False,Comm&Mgmt,False
2020-01-11,"Dustin Klein, 2000-05-12, M",2020-08-02,35558.0,6.0,820905745,62.44,Commerce,Mkt&Fin,78.05,63.12,True,1,81.89,66.28,True,Sci&Tech,True
2020-06-19,Diane Franklin,,25565.0,3.0,232865502,82.74,Science,Mkt&HR,80.83,63.29,True,1,53.9,60.46,False,Comm&Mgmt,False
2020-01-01,James Schwartz,2020-08-22,24316.0,6.0,716218648,70.27,Science,Mkt&HR,75.93,71.84,True,1,73.55,63.36,True,Comm&Mgmt,False
2020-01-01,"Jay Kennedy, 2004-04-11, M",2020-11-04,32878.0,,105549906,54.53,Science,Mkt&Fin,66.55,67.06,True,1,91.88,56.03,True,Sci&Tech,True
2020-03-15,Bruce Small,2020-04-16,30467.0,3.0,130998798,87.93,Science,Mkt&Fin,88.17,74.79,True,1,84.29,70.06,True,Sci&Tech,False
,"Andrew Buchanan, 1999-09-11, M",2020-04-23,25953.0,,121903553,66.43,Science,Mkt&HR,75.16,72.17,True,1,93.81,56.38,False,Comm&Mgmt,True
2020-02-07,David Wheeler,,,6.0,968640819,63.98,Commerce,Mkt&Fin,61.67,60.35,True,1,74.49,62.44,False,Sci&Tech,False
2020-01-01,"Kenneth Lopez, 2001-08-05, M",,26267.0,,250362421,65.49,Commerce,Mkt&Fin,64.52,68.72,True,1,92.29,63.38,True,Comm&Mgmt,True
2020-01-01,Johnny Meyers,2020-05-14,,3.0,591498788,88.18,Commerce,Mkt&HR,66.9,67.85,True,1,60.47,55.77,False,Others,False
,"Paul Brown, 2003-10-12, M",2020-09-11,22570.0,3.0,659341949,82.06,Commerce,Mkt&Fin,77.22,68.2,True,1,95.68,60.79,True,Comm&Mgmt,True
,"Shelby Miller, 1999-07-12, F",,30852.0,12.0,371328011,74.65,Science,Mkt&Fin,74.58,80.55,True,1,78.05,70.7,True,Comm&Mgmt,True
2020-03-01,Sherri Murphy,,27702.0,3.0,414324603,72.72,Science,Mkt&Fin,80.95,70.8,True,1,81.38,70.66,False,Sci&Tech,False
2020-01-01,Michelle Wright,2020-04-08,27373.0,3.0,994703439,49.13,Commerce,Mkt&Fin,57.22,55.03,True,1,68.73,60.2,False,Comm&Mgmt,False
2020-01-05,William Edwards,2020-08-26,,,715567417,63.14,Commerce,Mkt&HR,53.88,62.68,True,1,79.33,57.32,False,Comm&Mgmt,False
,"Joseph Warren, 2005-04-29, M",2020-05-10,22770.0,6.0,226544944,73.21,Science,Mkt&HR,57.12,59.79,False,1,63.41,57.92,False,Comm&Mgmt,True
,Lauren Tapia,2020-08-31,20000.0,,38862675,68.54,Science,Mkt&HR,71.17,74.01,True,1,69.28,62.93,False,Others,False
,Richard Haynes,,34668.0,,293135141,62.29,Commerce,Mkt&HR,79.28,61.48,True,1,72.92,61.06,False,Sci&Tech,False
2020-07-09,Taylor Owen,2020-05-10,23613.0,3.0,628834552,69.28,Science,Mkt&Fin,56.77,74.29,False,1,95.18,62.26,False,Comm&Mgmt,False
2020-01-24,"Nicole Underwood, 2000-05-10, F",2020-08-28,29273.0,6.0,649629465,60.81,Commerce,Mkt&HR,49.7,72.62,True,1,67.19,67.16,False,Others,True
2020-01-01,"Carrie Gardner, 2002-08-24, F",,26559.0,,722079455,66.65,Commerce,Mkt&Fin,77.42,60.95,True,1,60.65,54.49,False,Sci&Tech,True
2020-01-20,"Jose Hicks, 2003-08-24, M",2020-03-25,32503.0,3.0,581790569,64.67,Commerce,Mkt&HR,72.28,74.97,True,1,93.75,65.1,False,Comm&Mgmt,True
2020-01-01,"Justin Thomas, 2000-12-01, M",2020-11-25,,,566136126,72.55,Science,Mkt&Fin,76.15,83.11,True,1,59.59,65.93,True,Comm&Mgmt,True
2020-01-01,"Lynn Oliver, 2005-08-02, F",,21643.0,,601487786,48.0,Science,Mkt&Fin,61.12,57.93,True,1,87.86,68.36,True,Others,True
2020-04-22,"Rebekah Sawyer, 2005-05-03, F",2020-05-31,,,256305433,65.32,Commerce,Mkt&Fin,63.68,65.42,True,1,66.67,68.61,False,Comm&Mgmt,True
2020-04-25,"Bill Waller, 2005-02-17, M",2021-01-22,25854.0,,763819854,56.38,Commerce,Mkt&Fin,54.6,63.31,True,1,67.44,55.02,False,Comm&Mgmt,True
,"Susan Thompson, 2002-07-03, F",2020-04-12,,3.0,730478567,63.77,Science,Mkt&Fin,54.47,66.51,True,1,75.28,57.37,False,Comm&Mgmt,True
2020-01-08,Eric Hart,,,3.0,467594627,61.32,Commerce,Mkt&HR,77.7,75.59,False,1,89.85,59.15,False,Comm&Mgmt,False
2020-06-29,Kim Gomez,2020-10-12,27791.0,6.0,409255796,61.14,Science,Mkt&HR,54.9,67.57,False,1,88.73,57.51,True,Comm&Mgmt,False
2020-01-01,"Juan Valencia, 2005-07-19, M",2020-08-12,29039.0,3.0,325231042,83.23,Commerce,Mkt&Fin,80.71,66.05,True,1,85.92,62.5,True,Comm&Mgmt,True
2020-01-01,William Hernandez,2020-05-28,,,995214433,57.03,Commerce,Mkt&Fin,58.85,58.81,False,1,77.56,57.56,False,Comm&Mgmt,False
,"Miguel Powell, 2006-01-11, M",,,6.0,480595666,51.94,Arts,Mkt&HR,59.1,55.92,False,1,54.52,68.52,False,Comm&Mgmt,True
2020-01-01,"Bradley Bailey, 2000-03-04, M",2020-07-05,27684.0,6.0,11478308,76.53,Commerce,Mkt&HR,69.75,59.52,True,1,84.59,60.96,False,Comm&Mgmt,True
2020-06-28,"Laura Duffy, 2002-09-09, F",,23212.0,3.0,797686150,68.7,Science,Mkt&Fin,72.21,63.51,True,1,62.09,54.39,False,Comm&Mgmt,True
2020-01-01,"Michael Holden, 2001-09-27, M",,23881.0,12.0,834201496,65.22,Science,Mkt&Fin,66.22,61.97,True,1,95.33,52.32,False,Comm&Mgmt,True
2020-02-11,"Andrew George, 2004-06-13, M",2020-04-04,30840.0,3.0,410353368,70.09,Commerce,Mkt&Fin,61.38,63.11,True,1,69.15,58.42,False,Comm&Mgmt,True
2020-06-09,"Brandy Jackson, 2001-10-20, F",,28433.0,12.0,324905398,68.69,Science,Mkt&HR,61.76,68.41,False,1,67.71,60.92,False,Comm&Mgmt,True
2020-07-24,Robert Gray,2020-11-12,29723.0,3.0,762839733,78.03,Science,Mkt&HR,82.58,63.77,True,1,83.1,58.77,True,Comm&Mgmt,False
2020-01-06,Michelle Chen,,28653.0,6.0,795523344,70.12,Commerce,Mkt&Fin,71.3,72.26,True,1,52.11,61.63,False,Sci&Tech,False
,"Daniel Robinson, 1998-09-17, M",2020-09-05,26210.0,12.0,964176540,59.35,Commerce,Mkt&Fin,75.8,65.61,True,1,59.22,57.25,False,Comm&Mgmt,True
2020-03-12,Taylor Bullock,2021-01-03,24523.0,6.0,358557995,75.58,Commerce,Mkt&Fin,78.84,60.89,True,1,74.88,67.18,False,Comm&Mgmt,False
,"Patrick Cohen, 2002-01-29, M",2020-08-13,35309.0,12.0,415342895,64.65,Science,Mkt&Fin,48.25,62.53,False,1,53.32,56.79,False,Comm&Mgmt,True
2020-04-19,Richard Morales,,,3.0,806963308,68.51,Commerce,Mkt&Fin,65.82,58.87,False,1,53.32,57.98,False,Comm&Mgmt,False
,Jessica Foster,2020-04-22,,3.0,955868939,73.18,Commerce,Mkt&HR,58.95,69.61,False,1,97.92,66.07,False,Comm&Mgmt,False
2020-06-26,"Leah Ray, 1998-12-29, F",2020-12-07,,3.0,154664642,85.12,Commerce,Mkt&Fin,82.04,77.87,True,1,50.5,66.17,False,Others,True
2020-05-13,"Hailey Brown, 2005-12-27, F",2020-06-01,34668.0,3.0,776984636,63.73,Science,Mkt&Fin,59.55,60.01,True,1,73.05,62.48,True,Sci&Tech,True
,Patricia Henry,,33257.0,3.0,377556585,75.46,Commerce,Mkt&HR,59.56,64.71,False,1,64.82,54.62,False,Comm&Mgmt,False
,David Mendoza,2020-05-17,35929.0,3.0,71965458,62.33,Science,Mkt&Fin,81.01,61.07,False,1,59.63,62.37,False,Comm&Mgmt,False
,Justin Lee,,21085.0,3.0,304121801,57.91,Commerce,Mkt&HR,63.4,56.91,False,1,50.97,59.09,False,Sci&Tech,False
,"Mark Mann, 2003-05-26, M",,41509.0,,603976422,79.55,Science,Mkt&Fin,69.49,73.29,True,1,90.02,65.74,False,Comm&Mgmt,True
2020-05-04,Sarah Bailey,,,3.0,641221611,87.74,Commerce,Mkt&Fin,87.55,79.39,True,1,84.22,70.86,True,Comm&Mgmt,False
2020-02-02,"Kenneth Short, 1999-03-27, M",,,,585152623,60.37,Science,Mkt&HR,69.5,66.77,True,1,74.03,59.59,False,Comm&Mgmt,True
2020-01-01,"Raymond Huynh, 2004-08-09, M",2020-05-13,,6.0,653412772,56.48,Science,Mkt&HR,67.13,58.6,True,1,91.51,57.28,False,Comm&Mgmt,True
2020-01-11,"Colton Briggs, 2004-12-20, M",,26025.0,,313107628,50.89,Arts,Mkt&Fin,46.49,57.98,True,1,59.99,63.95,False,Comm&Mgmt,True
2020-03-21,Mitchell Shaw,2020-04-16,,3.0,189454319,63.57,Commerce,Mkt&Fin,50.49,52.2,False,1,88.91,51.39,False,Sci&Tech,False
2020-06-28,Mitchell Thompson,2020-10-20,28740.0,,582392752,50.42,Science,Mkt&HR,69.26,56.74,False,1,61.53,62.88,False,Comm&Mgmt,False
2020-01-01,Jeffrey Lara,2020-08-04,24801.0,,647990252,51.07,Commerce,Mkt&Fin,68.71,70.09,True,1,72.43,63.0,False,Sci&Tech,False
2020-01-01,Bradley Robertson,2020-07-02,34470.0,3.0,871803907,69.21,Science,Mkt&Fin,65.79,69.47,False,1,61.0,54.85,False,Sci&Tech,False
2020-01-01,Darlene Sullivan,2020-03-26,28673.0,3.0,44139489,58.05,Science,Mkt&HR,69.31,72.82,True,1,65.3,63.28,False,Sci&Tech,False
,"Maurice Smith, 2001-11-16, M",,32076.0,,527394478,57.8,Commerce,Mkt&Fin,49.37,55.94,False,1,65.11,53.11,False,Comm&Mgmt,True
2020-01-17,"Ashley Moore, 2001-10-27, F",2020-05-24,29579.0,3.0,32902446,58.37,Science,Mkt&HR,77.55,73.27,False,1,64.05,66.9,False,Comm&Mgmt,True
2020-03-09,"Carrie Simmons, 2005-02-09, F",2020-11-25,21462.0,,345012275,51.95,Science,Mkt&Fin,47.11,55.95,False,1,65.6,61.84,True,Comm&Mgmt,True
2020-01-08,"Adam Chapman, 2001-12-10, M",2020-09-11,26017.0,,552664137,46.55,Commerce,Mkt&HR,66.02,71.97,True,1,81.46,56.11,True,Comm&Mgmt,True
2020-06-29,Christopher Washington,2020-07-12,,3.0,909927173,72.45,Science,Mkt&HR,71.38,58.68,True,1,93.61,60.41,False,Comm&Mgmt,False
2020-01-01,Nicholas Rivera,2020-09-08,28945.0,12.0,887028822,47.71,Science,Mkt&HR,48.51,57.24,False,1,58.35,60.47,False,Comm&Mgmt,False
2020-02-22,"Kevin Burns, 2000-04-19, M",2020-10-08,27671.0,3.0,696325250,59.19,Science,Mkt&Fin,57.97,65.81,True,1,67.6,61.04,True,Sci&Tech,True
2020-06-26,"Crystal Murray, 1999-03-06, F",,23797.0,3.0,202510129,69.61,Commerce,Mkt&Fin,75.44,79.25,True,1,88.89,60.02,False,Comm&Mgmt,True
2020-02-17,"Matthew Silva, 1999-11-28, M",2020-10-06,26828.0,3.0,504502911,67.61,Science,Mkt&Fin,82.04,70.29,False,1,97.46,66.27,False,Sci&Tech,True
2020-01-16,Amber Schneider,,25888.0,6.0,24527171,80.33,Science,Mkt&Fin,70.01,71.33,True,1,93.9,66.9,True,Comm&Mgmt,False
,Michelle Potts,2020-07-16,,,247870498,71.51,Science,Mkt&Fin,72.39,61.97,False,1,64.79,62.11,False,Comm&Mgmt,False
2020-01-01,Jeffrey Figueroa,,34899.0,,143362398,67.81,Commerce,Mkt&HR,69.01,61.42,True,1,60.71,55.36,True,Comm&Mgmt,False
2020-01-01,Michael Hayes,2020-09-22,36914.0,,997042222,48.6,Science,Mkt&Fin,79.42,65.53,True,1,93.77,65.5,True,Sci&Tech,False
,Joseph Chavez,,25455.0,3.0,15751630,59.24,Commerce,Mkt&HR,69.55,62.12,True,1,70.82,51.53,False,Comm&Mgmt,False
,Kristopher Harris,,23695.0,3.0,147504727,74.16,Commerce,Mkt&Fin,75.41,62.19,True,1,60.59,54.24,True,Comm&Mgmt,False
,Amanda Martinez,2020-06-18,24725.0,6.0,810058823,49.88,Commerce,Mkt&Fin,50.4,67.19,True,1,63.26,61.32,False,Comm&Mgmt,False
,"Brenda Thomas, 1999-12-20, F",2020-12-16,25200.0,,64209976,65.81,Science,Mkt&HR,79.61,73.51,False,1,86.36,68.87,False,Comm&Mgmt,True
2020-01-02,"Cameron Warren, 2002-09-23, M",2020-09-02,28816.0,3.0,796533867,53.49,Science,Mkt&HR,85.71,74.27,True,1,92.99,76.03,False,Comm&Mgmt,True
,Erica Gonzalez,2020-08-23,,3.0,358143131,71.43,Commerce,Mkt&Fin,79.16,64.02,True,1,89.92,63.54,False,Comm&Mgmt,False
,"Aaron Lopez, 2002-07-02, M",,,,583324050,43.94,Science,Mkt&Fin,53.4,63.98,False,1,93.81,57.67,True,Comm&Mgmt,True
2020-04-05,"Lisa Ibarra, 2003-12-20, F",,,,719806583,50.85,Commerce,Mkt&HR,49.91,65.85,False,1,55.09,57.71,False,Comm&Mgmt,True
,"Jacob Wiley, 1999-10-02, M",2020-09-14,26165.0,3.0,499685773,68.93,Science,Mkt&HR,85.2,68.27,True,1,84.68,55.99,False,Sci&Tech,True
,Scott Case,,26339.0,6.0,97740978,60.17,Commerce,Mkt&Fin,75.49,58.96,True,1,75.85,54.11,False,Comm&Mgmt,False
2020-04-30,"Travis Vaughn, 2006-04-13, M",2020-12-05,39005.0,,719800779,58.17,Science,Mkt&Fin,62.52,57.27,True,1,71.57,61.33,False,Sci&Tech,True
2020-01-12,"Kathryn Smith, 2001-07-11, F",,22566.0,,450390326,60.82,Commerce,Mkt&HR,76.61,61.04,True,1,75.45,67.24,False,Comm&Mgmt,True
2020-01-17,"Kenneth Ramos, 1999-05-07, M",,25189.0,12.0,770264531,54.98,Science,Mkt&Fin,64.06,68.75,False,1,56.41,62.73,True,Comm&Mgmt,True
2020-05-10,"Melinda Hendricks, 2000-12-21, F",2021-01-11,,12.0,867863762,69.73,Science,Mkt&Fin,72.43,70.93,True,1,78.59,74.35,False,Comm&Mgmt,True
2020-01-14,"Frank Patel, 2003-11-26, M",2020-12-06,37595.0,12.0,512851669,62.65,Commerce,Mkt&Fin,51.82,52.06,False,1,76.29,63.69,True,Comm&Mgmt,True
,"Nicole Allen, 2003-08-27, F",2021-01-02,21627.0,12.0,28944888,66.59,Science,Mkt&Fin,60.56,68.01,True,1,74.32,61.46,True,Comm&Mgmt,True
2020-01-18,"Meredith Gonzalez, 2001-07-13, F",,26063.0,,462628906,63.4,Science,Mkt&Fin,71.65,70.59,True,1,84.76,60.56,True,Sci&Tech,True
2020-01-06,Joseph Garcia,2021-01-18,32135.0,12.0,291385414,62.35,Arts,Mkt&HR,56.71,69.38,True,1,84.44,57.97,False,Sci&Tech,False
2020-01-06,"Ricardo Robinson, 2004-12-11, M",2020-09-18,31236.0,3.0,879282686,88.9,Commerce,Mkt&Fin,79.48,73.17,True,1,65.07,69.14,True,Others,True
2020-01-07,"Jonathan Griffin, 2000-05-27, M",2020-08-25,26558.0,3.0,771666294,55.93,Commerce,Mkt&Fin,75.36,61.22,True,1,79.75,65.1,False,Comm&Mgmt,True
2020-07-25,"Fred Blevins, 2001-05-02, M",,28856.0,3.0,438806788,74.58,Science,Mkt&Fin,76.83,60.79,True,1,85.32,64.45,False,Comm&Mgmt,True
2020-07-25,"John Gonzalez, 1998-10-25, M",,29040.0,3.0,363445065,43.88,Science,Mkt&Fin,49.02,65.34,False,1,88.3,58.31,False,Sci&Tech,True
,Robyn Torres,2020-09-12,27043.0,,406202273,63.34,Science,Mkt&Fin,60.42,60.92,False,1,81.07,71.42,True,Comm&Mgmt,False
2020-06-26,"Betty Cummings, 2002-05-31, F",2020-05-22,21304.0,3.0,894873177,74.01,Commerce,Mkt&HR,73.71,65.13,True,1,70.06,62.76,True,Comm&Mgmt,True
2020-07-05,"Rebecca Sosa, 2001-06-28, F",2020-08-26,20000.0,6.0,605208013,70.51,Science,Mkt&Fin,79.5,68.98,True,1,65.88,67.41,False,Sci&Tech,True
2020-07-18,"Sara Smith, 2005-01-13, F",,20860.0,12.0,682312082,64.87,Science,Mkt&Fin,64.63,66.09,True,1,63.96,60.45,False,Comm&Mgmt,True
2020-03-05,Craig Herring,2020-07-09,37115.0,6.0,584749561,75.3,Commerce,Mkt&Fin,69.3,64.37,True,1,76.56,55.17,True,Comm&Mgmt,False
