credit_card,country_code,card_type,credit_card_info
739657896,MX,instapayment,"739657896,MX,instapayment"
371690242,MA,jcb,"371690242,MA,jcb"
685519238,JP,americanexpress,"685519238,JP,americanexpress"
284714945,LV,mastercard,"284714945,LV,mastercard"
856654390,MA,visa,"856654390,MA,visa"
402280998,NO,china-unionpay,"402280998,NO,china-unionpay"
934179944,NI,jcb,"934179944,NI,jcb"
537483446,VA,diners-club-carte-blanche,"537483446,VA,diners-club-carte-blanche"
986201891,CR,bankcard,"986201891,CR,bankcard"
5838335,FI,jcb,"5838335,FI,jcb"
853097208,CM,jcb,"853097208,CM,jcb"
535854734,GH,jcb,"535854734,GH,jcb"
613907457,BN,instapayment,"613907457,BN,instapayment"
154167901,WS,jcb,"154167901,WS,jcb"
2040926,CG,jcb,"2040926,CG,jcb"
669893469,NO,jcb,"669893469,NO,jcb"
917085886,TV,jcb,"917085886,TV,jcb"
215503136,CH,jcb,"215503136,CH,jcb"
209682774,NA,diners-club-carte-blanche,"209682774,NA,diners-club-carte-blanche"
267329473,GR,china-unionpay,"267329473,GR,china-unionpay"
706130320,TZ,americanexpress,"706130320,TZ,americanexpress"
737805904,EG,visa-electron,"737805904,EG,visa-electron"
909504425,DZ,jcb,"909504425,DZ,jcb"
78566032,KG,visa,"78566032,KG,visa"
443414693,MZ,jcb,"443414693,MZ,jcb"
311796136,BN,solo,"311796136,BN,solo"
327631144,RU,jcb,"327631144,RU,jcb"
912798091,TR,jcb,"912798091,TR,jcb"
338110214,TM,switch,"338110214,TM,switch"
382877219,CH,bankcard,"382877219,CH,bankcard"
906179186,BH,laser,"906179186,BH,laser"
644410245,IS,jcb,"644410245,IS,jcb"
361943486,GH,jcb,"361943486,GH,jcb"
616109764,BR,bankcard,"616109764,BR,bankcard"
708102871,CU,visa,"708102871,CU,visa"
532370259,MV,jcb,"532370259,MV,jcb"
860040463,MZ,visa-electron,"860040463,MZ,visa-electron"
541404080,AG,diners-club-enroute,"541404080,AG,diners-club-enroute"
880067025,SC,jcb,"880067025,SC,jcb"
322801414,EG,switch,"322801414,EG,switch"
651786212,NA,mastercard,"651786212,NA,mastercard"
161843512,GQ,jcb,"161843512,GQ,jcb"
355699430,MW,jcb,"355699430,MW,jcb"
612495807,CF,switch,"612495807,CF,switch"
986231846,MR,jcb,"986231846,MR,jcb"
268770413,BF,jcb,"268770413,BF,jcb"
343990552,DE,jcb,"343990552,DE,jcb"
147733618,LU,visa-electron,"147733618,LU,visa-electron"
540954957,KZ,china-unionpay,"540954957,KZ,china-unionpay"
195633676,SO,jcb,"195633676,SO,jcb"
633796727,SB,jcb,"633796727,SB,jcb"
476112130,LI,maestro,"476112130,LI,maestro"
641532309,BG,bankcard,"641532309,BG,bankcard"
777625143,PY,jcb,"777625143,PY,jcb"
269804718,RO,jcb,"269804718,RO,jcb"
572561906,ML,laser,"572561906,ML,laser"
53249844,JP,diners-club-enroute,"53249844,JP,diners-club-enroute"
749739273,AG,jcb,"749739273,AG,jcb"
482259236,MG,diners-club-enroute,"482259236,MG,diners-club-enroute"
76237056,GR,diners-club-carte-blanche,"76237056,GR,diners-club-carte-blanche"
820166991,RO,jcb,"820166991,RO,jcb"
547724836,TZ,jcb,"547724836,TZ,jcb"
572611491,AF,bankcard,"572611491,AF,bankcard"
482881989,GN,jcb,"482881989,GN,jcb"
618160708,AU,jcb,"618160708,AU,jcb"
129593373,MG,visa,"129593373,MG,visa"
246518057,GD,diners-club-carte-blanche,"246518057,GD,diners-club-carte-blanche"
59861327,KZ,jcb,"59861327,KZ,jcb"
426273495,DJ,visa,"426273495,DJ,visa"
416231917,NO,jcb,"416231917,NO,jcb"
157828609,BR,visa-electron,"157828609,BR,visa-electron"
222719370,IR,bankcard,"222719370,IR,bankcard"
181257598,LS,switch,"181257598,LS,switch"
354990704,KP,china-unionpay,"354990704,KP,china-unionpay"
253373469,DE,mastercard,"253373469,DE,mastercard"
37916342,ID,jcb,"37916342,ID,jcb"
494609989,BJ,jcb,"494609989,BJ,jcb"
27186415,SG,jcb,"27186415,SG,jcb"
280791068,IN,maestro,"280791068,IN,maestro"
957658681,SE,jcb,"957658681,SE,jcb"
445131603,PH,jcb,"445131603,PH,jcb"
382895402,RU,jcb,"382895402,RU,jcb"
607581711,EC,mastercard,"607581711,EC,mastercard"
74374463,RS,jcb,"74374463,RS,jcb"
212456284,US,jcb,"212456284,US,jcb"
938656879,NZ,laser,"938656879,NZ,laser"
789729522,BJ,switch,"789729522,BJ,switch"
366773385,HR,jcb,"366773385,HR,jcb"
942787123,VN,jcb,"942787123,VN,jcb"
864455222,VN,jcb,"864455222,VN,jcb"
920107214,KP,jcb,"920107214,KP,jcb"
81906461,BY,maestro,"81906461,BY,maestro"
318610860,MR,visa-electron,"318610860,MR,visa-electron"
573320414,FJ,maestro,"573320414,FJ,maestro"
62980746,BZ,jcb,"62980746,BZ,jcb"
270985582,EG,mastercard,"270985582,EG,mastercard"
523408613,TT,maestro,"523408613,TT,maestro"
378441457,PA,mastercard,"378441457,PA,mastercard"
401219374,IE,jcb,"401219374,IE,jcb"
652846836,KI,diners-club-enroute,"652846836,KI,diners-club-enroute"
516525694,AD,jcb,"516525694,AD,jcb"
839634380,DK,jcb,"839634380,DK,jcb"
136765997,CN,jcb,"136765997,CN,jcb"
240476277,AT,diners-club-enroute,"240476277,AT,diners-club-enroute"
274890548,RO,mastercard,"274890548,RO,mastercard"
244737712,MZ,jcb,"244737712,MZ,jcb"
982940943,LR,mastercard,"982940943,LR,mastercard"
899012521,SC,bankcard,"899012521,SC,bankcard"
337997096,NE,jcb,"337997096,NE,jcb"
190391866,KG,visa-electron,"190391866,KG,visa-electron"
992241290,GH,visa-electron,"992241290,GH,visa-electron"
862749113,BT,diners-club-enroute,"862749113,BT,diners-club-enroute"
925622372,KW,visa,"925622372,KW,visa"
501509272,BH,jcb,"501509272,BH,jcb"
402212165,RS,jcb,"402212165,RS,jcb"
910184581,AZ,diners-club-enroute,"910184581,AZ,diners-club-enroute"
244526774,IS,visa-electron,"244526774,IS,visa-electron"
703547603,GD,laser,"703547603,GD,laser"
2386444,YE,jcb,"2386444,YE,jcb"
624946164,ES,mastercard,"624946164,ES,mastercard"
732838343,TN,diners-club-carte-blanche,"732838343,TN,diners-club-carte-blanche"
207818829,NL,jcb,"207818829,NL,jcb"
838282596,PK,americanexpress,"838282596,PK,americanexpress"
608608975,MM,laser,"608608975,MM,laser"
213651042,BW,switch,"213651042,BW,switch"
842924810,GM,switch,"842924810,GM,switch"
114958904,HT,jcb,"114958904,HT,jcb"
269058734,UY,diners-club-carte-blanche,"269058734,UY,diners-club-carte-blanche"
100382858,EC,jcb,"100382858,EC,jcb"
313981694,CI,jcb,"313981694,CI,jcb"
469967785,HN,jcb,"469967785,HN,jcb"
925823467,SZ,jcb,"925823467,SZ,jcb"
574391417,CV,maestro,"574391417,CV,maestro"
866897887,GM,mastercard,"866897887,GM,mastercard"
379978078,MX,jcb,"379978078,MX,jcb"
5835059,MX,diners-club-carte-blanche,"5835059,MX,diners-club-carte-blanche"
324218379,US,visa,"324218379,US,visa"
922581008,FJ,jcb,"922581008,FJ,jcb"
188930969,GQ,jcb,"188930969,GQ,jcb"
138435129,SV,solo,"138435129,SV,solo"
636785626,TZ,instapayment,"636785626,TZ,instapayment"
859503071,AD,solo,"859503071,AD,solo"
851394108,DO,jcb,"851394108,DO,jcb"
983133141,MX,visa-electron,"983133141,MX,visa-electron"
476797227,CN,instapayment,"476797227,CN,instapayment"
317069142,HN,visa-electron,"317069142,HN,visa-electron"
764320219,UG,diners-club-enroute,"764320219,UG,diners-club-enroute"
41273376,ET,americanexpress,"41273376,ET,americanexpress"
151120259,GB,switch,"151120259,GB,switch"
272348310,LV,maestro,"272348310,LV,maestro"
102040686,NP,jcb,"102040686,NP,jcb"
50565279,ZW,jcb,"50565279,ZW,jcb"
126656351,MK,instapayment,"126656351,MK,instapayment"
231303662,SK,jcb,"231303662,SK,jcb"
21309097,GA,bankcard,"21309097,GA,bankcard"
39170661,VU,mastercard,"39170661,VU,mastercard"
485275794,BJ,jcb,"485275794,BJ,jcb"
242848193,ZW,americanexpress,"242848193,ZW,americanexpress"
608064222,NO,americanexpress,"608064222,NO,americanexpress"
610540839,AO,jcb,"610540839,AO,jcb"
168308671,RW,diners-club-enroute,"168308671,RW,diners-club-enroute"
449196237,MY,visa-electron,"449196237,MY,visa-electron"
735758156,TD,jcb,"735758156,TD,jcb"
757914796,ES,jcb,"757914796,ES,jcb"
307284938,GW,mastercard,"307284938,GW,mastercard"
839640017,SC,americanexpress,"839640017,SC,americanexpress"
191674160,DO,jcb,"191674160,DO,jcb"
579097689,MY,mastercard,"579097689,MY,mastercard"
864523315,BT,switch,"864523315,BT,switch"
746043183,AZ,visa-electron,"746043183,AZ,visa-electron"
142433784,US,maestro,"142433784,US,maestro"
144123831,JM,switch,"144123831,JM,switch"
577304637,NO,diners-club-carte-blanche,"577304637,NO,diners-club-carte-blanche"
809886324,TG,diners-club-carte-blanche,"809886324,TG,diners-club-carte-blanche"
413433245,ML,switch,"413433245,ML,switch"
162352595,IN,visa-electron,"162352595,IN,visa-electron"
395803333,PE,laser,"395803333,PE,laser"
583851586,ET,maestro,"583851586,ET,maestro"
7475663,TV,jcb,"7475663,TV,jcb"
374600033,TM,jcb,"374600033,TM,jcb"
33149653,IR,maestro,"33149653,IR,maestro"
532966404,VN,maestro,"532966404,VN,maestro"
648728480,PH,jcb,"648728480,PH,jcb"
966396878,VE,switch,"966396878,VE,switch"
785897894,KZ,jcb,"785897894,KZ,jcb"
621367986,US,jcb,"621367986,US,jcb"
668860782,GH,maestro,"668860782,GH,maestro"
9251987,LY,diners-club-carte-blanche,"9251987,LY,diners-club-carte-blanche"
500051469,TJ,switch,"500051469,TJ,switch"
221404086,VE,diners-club-enroute,"221404086,VE,diners-club-enroute"
717117774,GN,diners-club-carte-blanche,"717117774,GN,diners-club-carte-blanche"
133889994,MG,mastercard,"133889994,MG,mastercard"
897494317,GR,americanexpress,"897494317,GR,americanexpress"
642724261,EC,jcb,"642724261,EC,jcb"
341539088,MH,jcb,"341539088,MH,jcb"
749394698,GR,jcb,"749394698,GR,jcb"
315754958,EG,jcb,"315754958,EG,jcb"
866990355,HR,bankcard,"866990355,HR,bankcard"
835691183,NZ,maestro,"835691183,NZ,maestro"
673189077,LS,bankcard,"673189077,LS,bankcard"
645860722,RW,maestro,"645860722,RW,maestro"
744007342,PH,jcb,"744007342,PH,jcb"
259284030,IE,maestro,"259284030,IE,maestro"
917990739,NA,maestro,"917990739,NA,maestro"
57399352,UY,diners-club-enroute,"57399352,UY,diners-club-enroute"
917578561,AF,jcb,"917578561,AF,jcb"
926923649,TO,china-unionpay,"926923649,TO,china-unionpay"
482179580,LT,jcb,"482179580,LT,jcb"
848613115,SY,jcb,"848613115,SY,jcb"
149253471,MR,diners-club-enroute,"149253471,MR,diners-club-enroute"
474497158,MX,mastercard,"474497158,MX,mastercard"
800855468,PS,mastercard,"800855468,PS,mastercard"
505009900,SL,jcb,"505009900,SL,jcb"
597532640,BR,solo,"597532640,BR,solo"
687554748,MZ,mastercard,"687554748,MZ,mastercard"
907096766,CN,jcb,"907096766,CN,jcb"
706945203,ML,diners-club-carte-blanche,"706945203,ML,diners-club-carte-blanche"
534350349,ME,mastercard,"534350349,ME,mastercard"
331557280,BH,mastercard,"331557280,BH,mastercard"
850344969,LR,laser,"850344969,LR,laser"
877337064,NZ,laser,"877337064,NZ,laser"
687514767,BZ,jcb,"687514767,BZ,jcb"
588840243,EG,maestro,"588840243,EG,maestro"
619184419,TV,jcb,"619184419,TV,jcb"
859920188,SC,jcb,"859920188,SC,jcb"
950964094,BF,jcb,"950964094,BF,jcb"
680219855,GT,jcb,"680219855,GT,jcb"
442623976,TL,jcb,"442623976,TL,jcb"
803135641,SA,jcb,"803135641,SA,jcb"
24774906,LI,diners-club-carte-blanche,"24774906,LI,diners-club-carte-blanche"
993126338,SO,maestro,"993126338,SO,maestro"
788364247,HN,mastercard,"788364247,HN,mastercard"
619511623,BF,jcb,"619511623,BF,jcb"
164296792,BR,jcb,"164296792,BR,jcb"
862012797,ES,jcb,"862012797,ES,jcb"
816461116,NI,jcb,"816461116,NI,jcb"
308228294,GA,jcb,"308228294,GA,jcb"
918937326,LC,visa-electron,"918937326,LC,visa-electron"
510135035,LA,maestro,"510135035,LA,maestro"
409279620,IQ,jcb,"409279620,IQ,jcb"
667194031,YE,bankcard,"667194031,YE,bankcard"
395270837,VC,jcb,"395270837,VC,jcb"
77717427,GW,switch,"77717427,GW,switch"
946100687,TO,jcb,"946100687,TO,jcb"
31265754,JP,china-unionpay,"31265754,JP,china-unionpay"
233758967,WS,solo,"233758967,WS,solo"
476328837,TO,instapayment,"476328837,TO,instapayment"
938871498,IE,diners-club-enroute,"938871498,IE,diners-club-enroute"
173395216,MV,diners-club-carte-blanche,"173395216,MV,diners-club-carte-blanche"
680528539,IQ,jcb,"680528539,IQ,jcb"
840326503,JO,jcb,"840326503,JO,jcb"
636800594,LI,jcb,"636800594,LI,jcb"
512488143,AU,laser,"512488143,AU,laser"
53491745,LS,solo,"53491745,LS,solo"
189628503,LA,americanexpress,"189628503,LA,americanexpress"
652867835,YE,instapayment,"652867835,YE,instapayment"
912646501,SB,jcb,"912646501,SB,jcb"
872791410,MA,jcb,"872791410,MA,jcb"
182234172,GW,maestro,"182234172,GW,maestro"
519173784,GE,laser,"519173784,GE,laser"
522332543,FI,diners-club-us-ca,"522332543,FI,diners-club-us-ca"
207075801,PG,mastercard,"207075801,PG,mastercard"
862008750,FI,jcb,"862008750,FI,jcb"
236457919,CL,jcb,"236457919,CL,jcb"
37568908,MT,mastercard,"37568908,MT,mastercard"
121036863,MM,maestro,"121036863,MM,maestro"
794337495,TG,jcb,"794337495,TG,jcb"
493541819,AF,jcb,"493541819,AF,jcb"
160189976,VA,jcb,"160189976,VA,jcb"
782755585,CN,jcb,"782755585,CN,jcb"
535974340,SZ,solo,"535974340,SZ,solo"
747875661,BE,jcb,"747875661,BE,jcb"
460502424,DZ,jcb,"460502424,DZ,jcb"
949715045,ZA,maestro,"949715045,ZA,maestro"
411702239,DZ,diners-club-carte-blanche,"411702239,DZ,diners-club-carte-blanche"
327384662,CZ,mastercard,"327384662,CZ,mastercard"
795154818,CV,jcb,"795154818,CV,jcb"
733530527,GY,switch,"733530527,GY,switch"
469709371,UA,jcb,"469709371,UA,jcb"
654436254,KI,laser,"654436254,KI,laser"
666964835,LK,jcb,"666964835,LK,jcb"
428713483,ME,jcb,"428713483,ME,jcb"
651837446,AD,americanexpress,"651837446,AD,americanexpress"
565728728,BT,jcb,"565728728,BT,jcb"
679415441,TJ,jcb,"679415441,TJ,jcb"
18074302,DZ,laser,"18074302,DZ,laser"
685634967,IS,switch,"685634967,IS,switch"
952819151,VE,jcb,"952819151,VE,jcb"
771898,BB,instapayment,"771898,BB,instapayment"
518352151,ID,jcb,"518352151,ID,jcb"
158884543,CA,visa-electron,"158884543,CA,visa-electron"
947444552,AD,jcb,"947444552,AD,jcb"
748691419,BZ,switch,"748691419,BZ,switch"
122968219,AT,americanexpress,"122968219,AT,americanexpress"
470018984,MD,jcb,"470018984,MD,jcb"
771951882,AZ,china-unionpay,"771951882,AZ,china-unionpay"
255367817,UZ,jcb,"255367817,UZ,jcb"
31371774,BF,solo,"31371774,BF,solo"
349007390,SD,jcb,"349007390,SD,jcb"
409591533,IR,bankcard,"409591533,IR,bankcard"
964230163,HN,jcb,"964230163,HN,jcb"
832769908,PG,solo,"832769908,PG,solo"
680771325,BD,jcb,"680771325,BD,jcb"
687721603,ME,americanexpress,"687721603,ME,americanexpress"
606140727,FJ,jcb,"606140727,FJ,jcb"
359191746,AL,switch,"359191746,AL,switch"
361311127,MG,maestro,"361311127,MG,maestro"
417437191,MU,instapayment,"417437191,MU,instapayment"
61740530,BB,jcb,"61740530,BB,jcb"
535841613,LA,jcb,"535841613,LA,jcb"
621130356,TG,jcb,"621130356,TG,jcb"
627602367,ES,diners-club-enroute,"627602367,ES,diners-club-enroute"
578593437,BR,visa-electron,"578593437,BR,visa-electron"
628471716,FR,jcb,"628471716,FR,jcb"
64142818,GW,jcb,"64142818,GW,jcb"
742095142,PG,jcb,"742095142,PG,jcb"
923848476,BO,switch,"923848476,BO,switch"
691764248,HN,bankcard,"691764248,HN,bankcard"
168075061,NE,bankcard,"168075061,NE,bankcard"
108408189,SD,diners-club-enroute,"108408189,SD,diners-club-enroute"
604877238,CH,jcb,"604877238,CH,jcb"
774094859,EG,solo,"774094859,EG,solo"
227132377,LR,diners-club-enroute,"227132377,LR,diners-club-enroute"
116020783,JO,jcb,"116020783,JO,jcb"
317933083,BR,diners-club-enroute,"317933083,BR,diners-club-enroute"
627669938,SB,instapayment,"627669938,SB,instapayment"
59533367,SE,jcb,"59533367,SE,jcb"
817675916,PH,jcb,"817675916,PH,jcb"
372424464,GY,diners-club-carte-blanche,"372424464,GY,diners-club-carte-blanche"
477705516,BO,diners-club-carte-blanche,"477705516,BO,diners-club-carte-blanche"
492854847,GM,jcb,"492854847,GM,jcb"
507157415,VA,jcb,"507157415,VA,jcb"
598701558,CU,laser,"598701558,CU,laser"
364624304,TD,jcb,"364624304,TD,jcb"
609452365,CV,laser,"609452365,CV,laser"
472937715,NI,diners-club-us-ca,"472937715,NI,diners-club-us-ca"
538688720,CY,jcb,"538688720,CY,jcb"
966335793,ME,jcb,"966335793,ME,jcb"
584913312,PG,jcb,"584913312,PG,jcb"
777557299,RS,jcb,"777557299,RS,jcb"
50815230,RU,jcb,"50815230,RU,jcb"
107456261,YE,china-unionpay,"107456261,YE,china-unionpay"
724864236,IQ,mastercard,"724864236,IQ,mastercard"
800408467,CF,visa,"800408467,CF,visa"
395551565,MG,jcb,"395551565,MG,jcb"
536305909,FM,jcb,"536305909,FM,jcb"
842386932,BD,visa-electron,"842386932,BD,visa-electron"
623298594,BY,americanexpress,"623298594,BY,americanexpress"
893205167,KZ,jcb,"893205167,KZ,jcb"
252481705,ER,visa-electron,"252481705,ER,visa-electron"
870919208,PA,bankcard,"870919208,PA,bankcard"
709232292,MN,switch,"709232292,MN,switch"
286156745,PA,switch,"286156745,PA,switch"
449738600,BH,jcb,"449738600,BH,jcb"
491093884,RW,mastercard,"491093884,RW,mastercard"
146308060,AF,bankcard,"146308060,AF,bankcard"
840395602,JP,bankcard,"840395602,JP,bankcard"
946615241,DZ,jcb,"946615241,DZ,jcb"
475847681,AO,diners-club-carte-blanche,"475847681,AO,diners-club-carte-blanche"
586613962,ZA,jcb,"586613962,ZA,jcb"
504637031,TN,jcb,"504637031,TN,jcb"
845151616,RW,maestro,"845151616,RW,maestro"
921999320,NI,laser,"921999320,NI,laser"
490400259,LC,diners-club-enroute,"490400259,LC,diners-club-enroute"
237559804,AE,china-unionpay,"237559804,AE,china-unionpay"
367152293,GE,americanexpress,"367152293,GE,americanexpress"
214002542,GY,jcb,"214002542,GY,jcb"
124574462,CV,jcb,"124574462,CV,jcb"
269843178,FM,maestro,"269843178,FM,maestro"
852569508,JP,bankcard,"852569508,JP,bankcard"
554532592,BG,mastercard,"554532592,BG,mastercard"
344548837,LA,visa-electron,"344548837,LA,visa-electron"
633440268,BF,bankcard,"633440268,BF,bankcard"
532814163,CR,jcb,"532814163,CR,jcb"
532765765,AR,jcb,"532765765,AR,jcb"
151134286,TW,jcb,"151134286,TW,jcb"
98873981,NE,americanexpress,"98873981,NE,americanexpress"
632818593,PL,jcb,"632818593,PL,jcb"
498274385,TM,diners-club-carte-blanche,"498274385,TM,diners-club-carte-blanche"
575014522,NE,visa-electron,"575014522,NE,visa-electron"
292781252,PT,visa,"292781252,PT,visa"
550011976,PA,jcb,"550011976,PA,jcb"
990702078,NP,jcb,"990702078,NP,jcb"
30951452,TR,jcb,"30951452,TR,jcb"
309853753,TZ,jcb,"309853753,TZ,jcb"
324627365,MV,jcb,"324627365,MV,jcb"
710904117,HN,maestro,"710904117,HN,maestro"
556366301,ZW,china-unionpay,"556366301,ZW,china-unionpay"
887031843,MA,jcb,"887031843,MA,jcb"
514791618,AU,jcb,"514791618,AU,jcb"
846543286,BT,jcb,"846543286,BT,jcb"
118953630,SR,diners-club-carte-blanche,"118953630,SR,diners-club-carte-blanche"
251787359,RO,jcb,"251787359,RO,jcb"
693255163,YE,jcb,"693255163,YE,jcb"
816461282,BI,diners-club-carte-blanche,"816461282,BI,diners-club-carte-blanche"
638976905,CL,switch,"638976905,CL,switch"
432242149,FR,solo,"432242149,FR,solo"
892701499,BN,maestro,"892701499,BN,maestro"
772106039,PG,china-unionpay,"772106039,PG,china-unionpay"
383137482,SG,jcb,"383137482,SG,jcb"
7829908,PL,americanexpress,"7829908,PL,americanexpress"
626347689,ZM,bankcard,"626347689,ZM,bankcard"
596880184,AO,maestro,"596880184,AO,maestro"
11568547,KG,mastercard,"11568547,KG,mastercard"
990363130,HN,jcb,"990363130,HN,jcb"
394495174,LU,solo,"394495174,LU,solo"
205176474,CN,jcb,"205176474,CN,jcb"
412422164,TD,jcb,"412422164,TD,jcb"
909569063,SG,maestro,"909569063,SG,maestro"
171354840,AD,jcb,"171354840,AD,jcb"
963184413,TV,jcb,"963184413,TV,jcb"
487873051,BE,diners-club-enroute,"487873051,BE,diners-club-enroute"
723891396,CD,visa,"723891396,CD,visa"
119284600,EE,switch,"119284600,EE,switch"
131136058,EG,jcb,"131136058,EG,jcb"
109933092,AE,jcb,"109933092,AE,jcb"
639076324,PS,jcb,"639076324,PS,jcb"
320714243,BN,mastercard,"320714243,BN,mastercard"
487379768,GD,laser,"487379768,GD,laser"
811455220,LU,diners-club-enroute,"811455220,LU,diners-club-enroute"
641483273,VC,switch,"641483273,VC,switch"
622699027,GA,jcb,"622699027,GA,jcb"
508718684,PE,mastercard,"508718684,PE,mastercard"
671730093,ME,jcb,"671730093,ME,jcb"
445295708,KM,jcb,"445295708,KM,jcb"
260760146,MM,instapayment,"260760146,MM,instapayment"
621262118,LB,diners-club-enroute,"621262118,LB,diners-club-enroute"
738787867,GN,laser,"738787867,GN,laser"
17699560,BY,jcb,"17699560,BY,jcb"
347376456,MT,jcb,"347376456,MT,jcb"
781857485,TM,jcb,"781857485,TM,jcb"
395467226,TH,laser,"395467226,TH,laser"
975081634,GB,mastercard,"975081634,GB,mastercard"
193653759,PE,jcb,"193653759,PE,jcb"
837109392,IS,jcb,"837109392,IS,jcb"
360557771,DZ,jcb,"360557771,DZ,jcb"
795156146,LI,laser,"795156146,LI,laser"
315691521,BG,diners-club-enroute,"315691521,BG,diners-club-enroute"
112003926,BN,mastercard,"112003926,BN,mastercard"
45572756,SC,mastercard,"45572756,SC,mastercard"
783103044,ET,visa,"783103044,ET,visa"
88986386,TL,jcb,"88986386,TL,jcb"
662499809,BJ,americanexpress,"662499809,BJ,americanexpress"
893363485,SL,diners-club-enroute,"893363485,SL,diners-club-enroute"
212200081,BR,visa,"212200081,BR,visa"
432449437,FM,mastercard,"432449437,FM,mastercard"
239867979,KI,mastercard,"239867979,KI,mastercard"
640455202,BB,diners-club-enroute,"640455202,BB,diners-club-enroute"
913165692,PG,diners-club-enroute,"913165692,PG,diners-club-enroute"
949212246,BY,visa-electron,"949212246,BY,visa-electron"
483115630,KM,jcb,"483115630,KM,jcb"
76389185,OM,jcb,"76389185,OM,jcb"
214671546,MY,americanexpress,"214671546,MY,americanexpress"
993188468,KE,jcb,"993188468,KE,jcb"
609321428,TV,mastercard,"609321428,TV,mastercard"
454009340,NL,diners-club-enroute,"454009340,NL,diners-club-enroute"
211666906,GR,visa-electron,"211666906,GR,visa-electron"
349247863,MM,visa,"349247863,MM,visa"
